,ticker,model,accuracy,precision,F1,AUC
618,TMO.csv,Suuport Vector Machine,0.8323699421965318,0.8,0.8432432432432433,0.9242773600668338
619,TMO.csv,Extra Trees Classifier,0.8786127167630058,0.8674033149171271,0.8820224719101123,0.9500083542188805
620,TPR.csv,Suuport Vector Machine,0.7774566473988439,0.7904191616766467,0.7741935483870966,0.8738305265971665
621,TPR.csv,Extra Trees Classifier,0.838150289017341,0.8641975308641975,0.8333333333333334,0.9223469660518577
622,TRIP.csv,Suuport Vector Machine,0.708092485549133,0.7086092715231788,0.6793650793650794,0.7940900562851783
623,TRIP.csv,Extra Trees Classifier,0.8439306358381503,0.8525641025641025,0.8312499999999999,0.9160580273385152
624,TROW.csv,Suuport Vector Machine,0.8670520231213873,0.8350515463917526,0.8756756756756756,0.9344919786096256
625,TROW.csv,Extra Trees Classifier,0.8410404624277457,0.8379888268156425,0.8450704225352113,0.9232118983957218
626,TRV.csv,Suuport Vector Machine,0.8179190751445087,0.7932692307692307,0.8396946564885496,0.9221084438475743
627,TRV.csv,Extra Trees Classifier,0.9248554913294798,0.9119170984455959,0.9312169312169312,0.9768339768339769
628,TSCO.csv,Suuport Vector Machine,0.8034682080924855,0.8034682080924855,0.8034682080924856,0.8980086204016172
629,TSCO.csv,Extra Trees Classifier,0.8901734104046243,0.8901734104046243,0.8901734104046243,0.963547061378596
630,TSN.csv,Suuport Vector Machine,0.7745664739884393,0.7584541062801933,0.8010204081632654,0.8809132113479939
631,TSN.csv,Extra Trees Classifier,0.8728323699421965,0.873015873015873,0.8823529411764706,0.9445022662413965
632,TSS.csv,Suuport Vector Machine,0.7427745664739884,0.7112970711297071,0.7925407925407926,0.8573549257759785
633,TSS.csv,Extra Trees Classifier,0.8959537572254336,0.8969072164948454,0.9062499999999999,0.9514001349527664
634,TTWO.csv,Suuport Vector Machine,0.8265895953757225,0.875,0.8369565217391305,0.9214015151515151
635,TTWO.csv,Extra Trees Classifier,0.8988439306358381,0.953757225433526,0.904109589041096,0.9609713203463204
636,TWTR.csv,Suuport Vector Machine,0.7687861271676301,0.782608695652174,0.7590361445783133,0.8871177944862155
637,TWTR.csv,Extra Trees Classifier,0.8670520231213873,0.8654970760233918,0.8654970760233918,0.955906432748538
638,TXN.csv,Suuport Vector Machine,0.8208092485549133,0.8217821782178217,0.8426395939086294,0.9069940476190477
639,TXN.csv,Extra Trees Classifier,0.8901734104046243,0.8928571428571429,0.9020618556701031,0.9652834145021645
640,TXT.csv,Suuport Vector Machine,0.7890173410404624,0.7914438502673797,0.8021680216802168,0.8856539801661754
641,TXT.csv,Extra Trees Classifier,0.8641618497109826,0.8813559322033898,0.8690807799442896,0.9444686411149826
642,UA.csv,Suuport Vector Machine,0.730593607305936,0.7468354430379747,0.6666666666666667,0.8332349468713105
643,UA.csv,Extra Trees Classifier,0.817351598173516,0.8295454545454546,0.7849462365591399,0.9083319278124472
644,UAA.csv,Suuport Vector Machine,0.7369942196531792,0.7407407407407407,0.7250755287009064,0.8408050011700597
645,UAA.csv,Extra Trees Classifier,0.8988439306358381,0.8941176470588236,0.8967551622418879,0.9435864005616287
646,UAL.csv,Suuport Vector Machine,0.8554913294797688,0.8457446808510638,0.8641304347826086,0.9356091030789826
647,UAL.csv,Extra Trees Classifier,0.8901734104046243,0.8776595744680851,0.8967391304347826,0.9534303882195448
648,UDR.csv,Suuport Vector Machine,0.8265895953757225,0.7644230769230769,0.8412698412698413,0.950735294117647
649,UDR.csv,Extra Trees Classifier,0.861271676300578,0.824468085106383,0.8659217877094971,0.955614973262032
650,UHS.csv,Suuport Vector Machine,0.8526011560693642,0.8555555555555555,0.8579387186629526,0.9414913190379018
651,UHS.csv,Extra Trees Classifier,0.9104046242774566,0.9204545454545454,0.9126760563380282,0.9676680159234603
652,ULTA.csv,Suuport Vector Machine,0.7774566473988439,0.7616580310880829,0.7924528301886792,0.87481607811664
653,ULTA.csv,Extra Trees Classifier,0.8526011560693642,0.8432432432432433,0.859504132231405,0.9440710272873194
654,UNH.csv,Suuport Vector Machine,0.869942196531792,0.8489583333333334,0.8787061994609164,0.9496872177432845
655,UNH.csv,Extra Trees Classifier,0.9132947976878613,0.9162011173184358,0.9162011173184358,0.9674003947412437
656,UNM.csv,Suuport Vector Machine,0.7572254335260116,0.7395833333333334,0.7717391304347826,0.8612132352941176
657,UNM.csv,Extra Trees Classifier,0.8526011560693642,0.8491620111731844,0.8563380281690139,0.9387700534759358
658,UNP.csv,Suuport Vector Machine,0.8670520231213873,0.9290322580645162,0.8622754491017964,0.9483156591844244
659,UNP.csv,Extra Trees Classifier,0.8815028901734104,0.9367088607594937,0.8783382789317508,0.9472451744555582
660,UPS.csv,Suuport Vector Machine,0.8554913294797688,0.84375,0.8663101604278075,0.9418721522380059
661,UPS.csv,Extra Trees Classifier,0.9277456647398844,0.9385474860335196,0.9307479224376731,0.9805682122755293
662,URI.csv,Suuport Vector Machine,0.8063583815028902,0.7703349282296651,0.8277634961439588,0.9078313253012047
663,URI.csv,Extra Trees Classifier,0.8583815028901735,0.8659217877094972,0.8635097493036211,0.9353748326639894
664,USB.csv,Suuport Vector Machine,0.861271676300578,0.8238341968911918,0.8688524590163936,0.9536904006147884
665,USB.csv,Extra Trees Classifier,0.869942196531792,0.8440860215053764,0.8746518105849582,0.9514517691870761
666,UTX.csv,Suuport Vector Machine,0.8294797687861272,0.8324324324324325,0.8392370572207085,0.9250201018493701
667,UTX.csv,Extra Trees Classifier,0.8786127167630058,0.9069767441860465,0.8813559322033897,0.94622755293487
668,V.csv,Suuport Vector Machine,0.8005780346820809,0.7583333333333333,0.8406466512702078,0.9041281452131802
669,V.csv,Extra Trees Classifier,0.9104046242774566,0.8970588235294118,0.9219143576826195,0.9606827186833282
670,VAR.csv,Suuport Vector Machine,0.7803468208092486,0.8201058201058201,0.8031088082901555,0.8825673696044697
671,VAR.csv,Extra Trees Classifier,0.8641618497109826,0.907608695652174,0.8766404199475065,0.9366674615882532
672,VFC.csv,Suuport Vector Machine,0.8265895953757225,0.8112244897959183,0.8412698412698413,0.9383208255159474
673,VFC.csv,Extra Trees Classifier,0.8959537572254336,0.8882978723404256,0.9027027027027027,0.9581714017689626
674,VIAB.csv,Suuport Vector Machine,0.7890173410404624,0.8561643835616438,0.7739938080495357,0.8947949052251529
675,VIAB.csv,Extra Trees Classifier,0.8728323699421965,0.9130434782608695,0.8698224852071005,0.9515093771938621
676,VLO.csv,Suuport Vector Machine,0.8236994219653179,0.806930693069307,0.8423772609819121,0.9207990599294947
